ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
356	70	1	0	0.000000	1.042857	1.042857	0.000000	0.000000	0	0	0
357	8	2	1	0.000000	15.625000	14.125000	0.000000	0.000000	0	0	0
358	7	1	1	0.000000	14.285714	10.857143	0.000000	0.000000	0	0	0
359	6	1	2	0.000000	14.166667	9.666667	0.000000	0.000000	0	0	0
360	4	1	2	0.000000	17.000000	13.750000	0.000000	0.000000	0	0	0
361	77	2	2	0.000000	19.753247	13.181818	0.000000	0.000000	0	0	0
362	76	1	2	0.000000	1.210526	1.210526	0.000000	0.000000	0	0	0
363	62	1	0	0.000000	1.177419	1.177419	0.000000	0.000000	0	0	0
364	3	2	2	0.000000	24.000000	2.000000	0.000000	0.000000	0	0	0
365	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
366	67	0	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
367	31	1	1	0.000000	1.516129	1.516129	0.000000	0.000000	0	0	0
368	16	1	2	0.000000	20.187500	13.187500	0.000000	0.000000	0	0	0
369	36	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
370	1	1	2	0.000000	11.000000	8.000000	0.000000	0.000000	0	0	0
371	7	2	2	0.000000	15.571429	1.428571	0.000000	0.000000	0	0	0
372	3	2	2	0.000000	17.000000	2.000000	0.000000	0.000000	0	0	0
373	98	2	2	0.000000	17.540816	8.897959	0.000000	0.000000	0	0	0
374	6	1	1	0.000000	18.166667	5.666667	0.000000	0.000000	0	0	0
375	104	1	0	0.000000	1.115385	1.115385	0.000000	0.000000	0	0	0
376	52	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
377	57	1	1	0.000000	1.210526	1.210526	0.000000	0.000000	0	0	0
378	1	1	2	0.000000	15.000000	2.000000	0.000000	0.000000	0	0	0
379	22	2	1	0.000000	24.636364	11.909091	0.000000	0.000000	0	0	0
380	60	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
381	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
382	81	1	0	0.000000	1.024691	1.024691	0.000000	0.000000	0	0	0
383	68	1	1	0.000000	1.235294	1.235294	0.000000	0.000000	0	0	0
384	71	1	1	0.000000	1.028169	1.028169	0.000000	0.000000	0	0	0
385	64	0	1	0.000000	1.109375	1.109375	0.000000	0.000000	0	0	0
386	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
387	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
388	67	0	0	0.000000	1.119403	1.119403	0.000000	0.000000	0	0	0
389	57	1	1	0.000000	1.052632	1.052632	0.000000	0.000000	0	0	0
390	58	1	1	0.000000	1.137931	1.137931	0.000000	0.000000	0	0	0
391	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
392	93	1	1	0.000000	1.258065	1.258065	0.000000	0.000000	0	0	0
393	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
394	69	1	0	0.000000	1.159420	1.014493	0.000000	0.000000	0	0	0
395	84	1	0	0.000000	1.023810	1.023810	0.000000	0.000000	0	0	0
396	110	0	1	0.000000	1.081818	1.081818	0.000000	0.000000	0	0	0
397	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
398	2	1	2	0.000000	17.500000	1.500000	0.000000	0.000000	0	0	0
399	76	1	0	0.000000	1.013158	1.013158	0.000000	0.000000	0	0	0
400	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
401	73	1	0	0.000000	1.054795	1.054795	0.000000	0.000000	0	0	0
402	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
403	72	1	1	0.000000	1.013889	1.013889	0.000000	0.000000	0	0	0
404	6	1	2	0.000000	18.500000	1.833333	0.000000	0.000000	0	0	0
405	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
406	38	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
407	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
408	12	2	1	0.000000	25.500000	12.916667	0.000000	0.000000	0	0	0
409	11	1	2	0.000000	15.727273	12.090909	0.000000	0.000000	0	0	0
410	9	1	1	0.000000	25.888889	15.333333	0.000000	0.000000	0	0	0
411	6	1	2	0.000000	22.666667	13.833333	0.000000	0.000000	0	0	0
412	9	2	1	0.000000	12.888889	7.444444	0.000000	0.000000	0	0	0
413	25	1	1	0.000000	19.240000	11.520000	0.000000	0.000000	0	0	0
414	3	1	2	0.000000	24.000000	16.000000	0.000000	0.000000	0	0	0
415	23	2	2	0.000000	23.173913	15.347826	0.000000	0.000000	0	0	0
416	60	2	2	0.000000	18.716667	8.833333	0.000000	0.000000	0	0	0
417	48	2	2	0.000000	28.000000	4.645833	0.000000	0.000000	0	0	0
418	57	1	2	0.000000	22.070175	14.105263	0.000000	0.000000	0	0	0
419	19	1	2	0.000000	23.000000	17.842105	0.000000	0.000000	0	0	0
420	5	2	2	0.000000	22.800000	20.400000	0.000000	0.000000	0	0	0
421	28	1	2	0.000000	19.785714	7.678571	0.000000	0.000000	0	0	0
422	10	1	2	0.000000	18.900000	4.600000	0.000000	0.000000	0	0	0
423	31	1	2	0.000000	17.000000	11.870968	0.000000	0.000000	0	0	0
424	64	1	0	0.000000	1.062500	1.062500	0.000000	0.000000	0	0	0
425	5	1	1	0.000000	22.200000	22.200000	0.000000	0.000000	0	0	0
426	4	1	2	0.000000	22.250000	21.250000	0.000000	0.000000	0	0	0
427	3	1	2	0.000000	23.666667	20.666667	0.000000	0.000000	0	0	0
428	5	2	2	0.000000	24.800000	21.800000	0.000000	0.000000	0	0	0
429	3	1	1	0.000000	20.333333	16.333333	0.000000	0.000000	0	0	0
430	15	1	2	0.000000	19.333333	14.800000	0.000000	0.000000	0	0	0
431	3	1	1	0.000000	15.000000	12.000000	0.000000	0.000000	0	0	0
432	11	1	2	0.000000	14.636364	11.818182	0.000000	0.000000	0	0	0
433	2	1	2	0.000000	14.500000	11.500000	0.000000	0.000000	0	0	0
434	4	1	2	0.000000	13.000000	10.000000	0.000000	0.000000	0	0	0
435	21	1	2	0.000000	15.571429	13.380952	0.000000	0.000000	0	0	0
436	10	1	2	0.000000	11.500000	7.500000	0.000000	0.000000	0	0	0
437	23	2	2	0.000000	30.304348	15.521739	0.000000	0.000000	0	0	0
438	36	1	2	0.000000	26.277778	10.111111	0.000000	0.000000	0	0	0
439	22	1	2	0.000000	19.409091	12.045455	0.000000	0.000000	0	0	0
440	14	2	2	0.000000	18.428571	12.142857	0.000000	0.000000	0	0	0
441	5	1	1	0.000000	21.800000	15.400000	0.000000	0.000000	0	0	0
442	9	2	2	0.000000	22.666667	7.555556	0.000000	0.000000	0	0	0
443	1	3	1	0.000000	24.000000	16.000000	0.000000	0.000000	0	0	0
444	2	1	1	0.000000	22.500000	15.000000	0.000000	0.000000	0	0	0
445	4	1	2	0.000000	24.750000	24.750000	0.000000	0.000000	0	0	0
446	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
447	52	1	1	0.000000	23.269231	15.692308	0.000000	0.000000	0	0	0
448	10	2	2	0.000000	19.400000	8.700000	0.000000	0.000000	0	0	0
449	42	1	2	0.000000	18.071429	14.476190	0.000000	0.000000	0	0	0
450	30	1	1	0.000000	22.533333	19.200000	0.000000	0.000000	0	0	0
451	31	1	1	0.000000	12.645161	10.064516	0.000000	0.000000	0	0	0
452	51	1	2	0.000000	12.431373	7.450980	0.000000	0.000000	0	0	0
453	53	1	2	0.000000	21.188679	14.207547	0.000000	0.000000	0	0	0
454	26	1	2	0.000000	13.076923	11.653846	0.000000	0.000000	0	0	0
455	23	1	1	0.000000	20.260870	17.260870	0.000000	0.000000	0	0	0
456	7	2	2	0.000000	19.142857	15.142857	0.000000	0.000000	0	0	0
457	6	1	1	0.000000	14.833333	10.333333	0.000000	0.000000	0	0	0
458	1	1	2	0.000000	14.000000	10.000000	0.000000	0.000000	0	0	0
459	29	1	2	0.000000	20.482759	14.896552	0.000000	0.000000	0	0	0
460	39	1	2	0.000000	23.051282	11.282051	0.000000	0.000000	0	0	0
461	17	1	2	0.000000	14.470588	9.588235	0.000000	0.000000	0	0	0
462	18	2	1	0.000000	20.166667	13.777778	0.000000	0.000000	0	0	0
463	46	1	2	0.000000	20.304348	13.913043	0.000000	0.000000	0	0	0
464	23	2	2	0.000000	13.304348	8.565217	0.000000	0.000000	0	0	0
465	2	1	1	0.000000	16.000000	11.000000	0.000000	0.000000	0	0	0
466	63	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
467	11	2	2	0.000000	24.363636	16.636364	0.000000	0.000000	0	0	0
468	5	1	1	0.000000	22.800000	16.600000	0.000000	0.000000	0	0	0
469	17	2	1	0.000000	14.764706	8.882353	0.000000	0.000000	0	0	0
470	14	1	1	0.000000	14.571429	11.857143	0.000000	0.000000	0	0	0
471	34	2	2	0.000000	18.823529	13.382353	0.000000	0.000000	0	0	0
472	26	1	1	0.000000	21.000000	13.307692	0.000000	0.000000	0	0	0
473	64	1	0	0.000000	1.031250	1.031250	0.000000	0.000000	0	0	0
474	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
475	3	2	1	0.000000	26.333333	18.333333	0.000000	0.000000	0	0	0
476	70	2	2	0.000000	14.385714	4.800000	0.000000	0.000000	0	0	0
477	8	1	2	0.000000	16.500000	9.375000	0.000000	0.000000	0	0	0
478	2	1	2	0.000000	14.500000	8.000000	0.000000	0.000000	0	0	0
479	54	3	2	0.000000	25.092593	16.925926	0.000000	0.000000	0	0	0
480	21	1	1	0.000000	19.238095	13.619048	0.000000	0.000000	0	0	0
481	47	1	1	0.000000	20.085106	14.148936	0.000000	0.000000	0	0	0
482	49	2	2	0.000000	14.816327	10.979592	0.000000	0.000000	0	0	0
483	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
484	60	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
485	64	0	0	0.000000	1.015625	1.015625	0.000000	0.000000	0	0	0
486	80	1	1	0.000000	1.012500	1.012500	0.000000	0.000000	0	0	0
487	9	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
488	3	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
489	5	2	2	0.000000	21.200000	1.800000	0.000000	0.000000	0	0	0
490	70	1	0	0.000000	1.100000	1.100000	0.000000	0.000000	0	0	0
491	29	1	1	0.000000	17.620690	13.482759	0.000000	0.000000	0	0	0
492	18	1	2	0.000000	17.944444	12.055556	0.000000	0.000000	0	0	0
493	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
494	63	3	2	0.000000	16.634921	12.190476	0.000000	0.000000	0	0	0
495	25	2	2	0.000000	18.800000	11.760000	0.000000	0.000000	0	0	0
496	31	1	1	0.000000	18.741935	13.096774	0.000000	0.000000	0	0	0
497	64	1	0	0.000000	1.265625	1.046875	0.000000	0.000000	0	0	0
498	20	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
499	51	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
500	4	2	1	0.000000	16.750000	8.750000	0.000000	0.000000	0	0	0
501	27	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
502	4	1	1	0.000000	19.500000	12.000000	0.000000	0.000000	0	0	0
503	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
504	16	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
505	15	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
506	62	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
507	1	1	2	0.000000	21.000000	2.000000	0.000000	0.000000	0	0	0
508	65	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
509	56	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
510	66	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
511	43	1	1	0.000000	1.116279	1.116279	0.000000	0.000000	0	0	0
512	22	1	2	0.000000	16.727273	12.363636	0.000000	0.000000	0	0	0
513	6	1	2	0.000000	18.166667	13.333333	0.000000	0.000000	0	0	0
514	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
515	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
516	86	1	0	0.000000	1.011628	1.011628	0.000000	0.000000	0	0	0
517	48	1	2	0.000000	17.729167	10.166667	0.000000	0.000000	0	0	0
518	71	1	0	0.000000	1.042254	1.042254	0.000000	0.000000	0	0	0
519	71	1	0	0.000000	1.140845	1.140845	0.000000	0.000000	0	0	0
520	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
521	62	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
522	64	0	0	0.000000	1.109375	1.109375	0.000000	0.000000	0	0	0
523	94	1	0	0.000000	1.042553	1.042553	0.000000	0.000000	0	0	0
524	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
525	33	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
526	5	2	2	0.000000	31.000000	1.200000	0.000000	0.000000	0	0	0
527	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
528	5	1	1	0.000000	28.400000	1.000000	0.000000	0.000000	0	0	0
529	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
530	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
531	56	1	2	0.000000	19.535714	14.446429	0.000000	0.000000	0	0	0
532	52	1	1	0.000000	1.057692	1.057692	0.000000	0.000000	0	0	0
533	49	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
534	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
535	16	2	1	0.000000	14.875000	10.687500	0.000000	0.000000	0	0	0
536	3	1	1	0.000000	16.000000	12.666667	0.000000	0.000000	0	0	0
537	3	2	1	0.000000	22.666667	17.666667	0.000000	0.000000	0	0	0
538	16	2	1	0.000000	23.875000	21.187500	0.000000	0.000000	0	0	0
539	3	2	2	0.000000	26.333333	26.333333	0.000000	0.000000	0	0	0
540	18	2	1	0.000000	18.555556	11.777778	0.000000	0.000000	0	0	0
541	10	1	1	0.000000	24.200000	15.300000	0.000000	0.000000	0	0	0
542	10	1	1	0.000000	22.300000	11.900000	0.000000	0.000000	0	0	0
543	14	1	1	0.000000	20.714286	13.357143	0.000000	0.000000	0	0	0
544	10	1	2	0.000000	24.200000	13.900000	0.000000	0.000000	0	0	0
545	126	2	3	0.000000	20.920635	11.380952	0.000000	0.000000	0	0	0
546	11	2	1	0.000000	23.909091	17.818182	0.000000	0.000000	0	0	0
547	2	2	1	0.000000	23.000000	19.000000	0.000000	0.000000	0	0	0
548	5	2	1	0.000000	23.400000	20.000000	0.000000	0.000000	0	0	0
549	6	1	2	0.000000	25.333333	24.166667	0.000000	0.000000	0	0	0
550	7	1	2	0.000000	24.714286	11.428571	0.000000	0.000000	0	0	0
551	13	2	1	0.000000	20.000000	11.384615	0.000000	0.000000	0	0	0
552	2	1	1	0.000000	18.000000	6.000000	0.000000	0.000000	0	0	0
553	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
554	81	2	2	0.000000	17.049383	10.617284	0.000000	0.000000	0	0	0
555	86	1	1	0.000000	1.069767	1.069767	0.000000	0.000000	0	0	0
556	76	1	1	0.000000	1.039474	1.039474	0.000000	0.000000	0	0	0
557	19	1	2	0.000000	14.315789	7.684211	0.000000	0.000000	0	0	0
558	75	1	0	0.000000	1.106667	1.106667	0.000000	0.000000	0	0	0
559	28	1	2	0.000000	12.821429	7.750000	0.000000	0.000000	0	0	0
560	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
561	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
562	67	1	0	0.000000	1.059701	1.029851	0.000000	0.000000	0	0	0
563	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
564	62	1	0	0.000000	1.129032	1.129032	0.000000	0.000000	0	0	0
565	28	1	2	0.000000	21.500000	11.642857	0.000000	0.000000	0	0	0
566	47	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
567	66	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
568	31	1	1	0.000000	1.322581	1.322581	0.000000	0.000000	0	0	0
569	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
570	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
571	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
572	60	1	1	0.000000	1.033333	1.033333	0.000000	0.000000	0	0	0
573	25	1	2	0.000000	21.720000	11.880000	0.000000	0.000000	0	0	0
574	52	1	1	0.000000	1.096154	1.096154	0.000000	0.000000	0	0	0
575	55	2	1	0.000000	1.054545	1.054545	0.000000	0.000000	0	0	0
576	67	1	1	0.000000	1.029851	1.029851	0.000000	0.000000	0	0	0
577	91	1	1	0.000000	1.120879	1.120879	0.000000	0.000000	0	0	0
578	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
579	27	1	2	0.000000	31.407407	1.444444	0.000000	0.000000	0	0	0
580	31	1	1	0.000000	1.032258	1.032258	0.000000	0.000000	0	0	0
581	73	1	0	0.000000	1.164384	1.164384	0.000000	0.000000	0	0	0
582	66	0	1	0.000000	1.030303	1.030303	0.000000	0.000000	0	0	0
583	59	1	1	0.000000	1.016949	1.016949	0.000000	0.000000	0	0	0
584	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
585	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
586	15	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
587	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
588	14	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
589	8	1	2	0.000000	13.250000	1.250000	0.000000	0.000000	0	0	0
590	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
591	2	2	2	0.000000	27.500000	1.500000	0.000000	0.000000	0	0	0
592	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
593	1	2	2	0.000000	23.000000	2.000000	0.000000	0.000000	0	0	0
594	84	2	2	0.000000	16.773810	10.940476	0.000000	0.000000	0	0	0
595	3	1	2	0.000000	26.333333	2.000000	0.000000	0.000000	0	0	0
596	63	0	0	0.000000	1.222222	1.222222	0.000000	0.000000	0	0	0
597	41	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
598	31	1	1	0.000000	1.225806	1.225806	0.000000	0.000000	0	0	0
599	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
600	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
601	41	1	1	0.000000	1.073171	1.073171	0.000000	0.000000	0	0	0
602	54	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
603	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
604	22	1	1	0.000000	1.363636	1.363636	0.000000	0.000000	0	0	0
605	19	1	1	0.000000	1.105263	1.105263	0.000000	0.000000	0	0	0
606	32	2	1	0.000000	20.625000	16.187500	0.000000	0.000000	0	0	0
607	3	2	1	0.000000	27.666667	20.333333	0.000000	0.000000	0	0	0
608	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
609	77	1	2	0.000000	1.129870	1.129870	0.000000	0.000000	0	0	0
610	16	2	1	0.000000	17.187500	9.562500	0.000000	0.000000	0	0	0
611	72	1	0	0.000000	1.027778	1.027778	0.000000	0.000000	0	0	0
612	7	1	2	0.000000	13.142857	10.428571	0.000000	0.000000	0	0	0
613	32	1	2	0.000000	25.187500	13.875000	0.000000	0.000000	0	0	0
614	9	2	2	0.000000	25.888889	20.555556	0.000000	0.000000	0	0	0
615	3	2	1	0.000000	21.666667	15.000000	0.000000	0.000000	0	0	0
616	12	1	1	0.000000	25.916667	1.000000	0.000000	0.000000	0	0	0
617	10	2	2	0.000000	26.200000	2.400000	0.000000	0.000000	0	0	0
618	24	1	2	0.000000	21.000000	5.750000	0.000000	0.000000	0	0	0
619	72	1	1	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
620	19	1	1	0.000000	24.105263	17.842105	0.000000	0.000000	0	0	0
621	23	1	2	0.000000	22.782609	10.913043	0.000000	0.000000	0	0	0
622	12	1	3	0.000000	24.333333	12.583333	0.000000	0.000000	0	0	0
623	34	1	2	0.000000	19.970588	13.235294	0.000000	0.000000	0	0	0
624	5	1	1	0.000000	1.200000	1.200000	0.000000	0.000000	0	0	0
625	56	1	2	0.000000	1.142857	1.142857	0.000000	0.000000	0	0	0
626	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
627	29	2	1	0.000000	23.137931	16.827586	0.000000	0.000000	0	0	0
628	9	1	1	0.000000	21.111111	10.333333	0.000000	0.000000	0	0	0
629	2	1	1	0.000000	14.500000	10.500000	0.000000	0.000000	0	0	0
630	12	1	2	0.000000	15.000000	8.416667	0.000000	0.000000	0	0	0
631	56	2	2	0.000000	15.125000	10.160714	0.000000	0.000000	0	0	0
632	15	1	1	0.000000	16.133333	10.666667	0.000000	0.000000	0	0	0
633	7	1	1	0.000000	21.714286	12.571429	0.000000	0.000000	0	0	0
634	25	1	2	0.000000	13.560000	8.680000	0.000000	0.000000	0	0	0
635	4	1	1	0.000000	28.500000	17.250000	0.000000	0.000000	0	0	0
636	25	2	2	0.000000	18.320000	5.440000	0.000000	0.000000	0	0	0
637	42	2	2	0.000000	11.785714	5.666667	0.000000	0.000000	0	0	0
638	38	2	1	0.000000	22.263158	13.052632	0.000000	0.000000	0	0	0
639	8	1	1	0.000000	18.375000	12.375000	0.000000	0.000000	0	0	0
640	19	2	2	0.000000	17.473684	11.894737	0.000000	0.000000	0	0	0
641	3	1	1	0.000000	23.333333	16.000000	0.000000	0.000000	0	0	0
642	22	1	2	0.000000	19.909091	13.818182	0.000000	0.000000	0	0	0
643	13	1	1	0.000000	22.307692	13.846154	0.000000	0.000000	0	0	0
644	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
645	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
646	73	1	1	0.000000	1.068493	1.068493	0.000000	0.000000	0	0	0
647	17	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
648	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
649	14	2	1	0.000000	15.357143	14.642857	0.000000	0.000000	0	0	0
650	10	1	1	0.000000	16.700000	16.000000	0.000000	0.000000	0	0	0
651	3	1	3	0.000000	18.666667	14.000000	0.000000	0.000000	0	0	0
652	31	1	1	0.000000	21.290323	14.096774	0.000000	0.000000	0	0	0
653	35	1	2	0.000000	15.000000	8.400000	0.000000	0.000000	0	0	0
654	12	2	1	0.000000	21.583333	2.000000	0.000000	0.000000	0	0	0
655	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
656	4	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
657	14	1	2	0.000000	19.214286	1.785714	0.000000	0.000000	0	0	0
658	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
659	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
660	2	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
661	12	2	1	0.000000	21.000000	5.250000	0.000000	0.000000	0	0	0
662	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
663	11	1	2	0.000000	18.636364	9.181818	0.000000	0.000000	0	0	0
664	21	2	2	0.000000	19.333333	8.619048	0.000000	0.000000	0	0	0
665	1	1	1	0.000000	19.000000	9.000000	0.000000	0.000000	0	0	0
666	50	1	2	0.000000	21.460000	13.080000	0.000000	0.000000	0	0	0
667	62	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
668	15	1	1	0.000000	15.200000	10.800000	0.000000	0.000000	0	0	0
669	63	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
670	21	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
671	1	1	2	0.000000	17.000000	10.000000	0.000000	0.000000	0	0	0
672	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
673	63	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
674	53	1	2	0.000000	14.641509	10.660377	0.000000	0.000000	0	0	0
675	98	1	0	0.000000	1.040816	1.040816	0.000000	0.000000	0	0	0
676	63	2	2	0.000000	19.968254	10.126984	0.000000	0.000000	0	0	0
677	41	1	1	0.000000	1.097561	1.097561	0.000000	0.000000	0	0	0
678	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
679	69	1	0	0.000000	1.043478	1.043478	0.000000	0.000000	0	0	0
680	21	1	2	0.000000	24.571429	1.190476	0.000000	0.000000	0	0	0
681	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
682	68	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
683	42	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
684	8	2	2	0.000000	25.500000	4.625000	0.000000	0.000000	0	0	0
685	45	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
686	69	1	0	0.000000	1.028986	1.028986	0.000000	0.000000	0	0	0
687	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
688	67	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
689	61	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
690	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
691	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
692	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
693	31	1	1	0.000000	2.096774	1.161290	0.000000	0.000000	0	0	0
694	69	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
695	64	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
696	65	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
697	66	1	0	0.000000	1.227273	1.227273	0.000000	0.000000	0	0	0
698	91	1	1	0.000000	1.120879	1.120879	0.000000	0.000000	0	0	0
699	15	1	2	0.000000	12.800000	6.533333	0.000000	0.000000	0	0	0
700	146	1	2	0.000000	25.226027	15.479452	0.000000	0.000000	0	0	0
701	31	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
702	68	2	2	0.000000	20.573529	9.294118	0.000000	0.000000	0	0	0
703	19	1	2	0.000000	12.684211	11.315789	0.000000	0.000000	0	0	0
704	87	1	0	0.000000	1.091954	1.091954	0.000000	0.000000	0	0	0
705	117	1	2	0.000000	16.811966	11.452991	0.000000	0.000000	0	0	0
706	48	1	1	0.000000	1.041667	1.041667	0.000000	0.000000	0	0	0
707	8	1	2	0.000000	21.500000	13.625000	0.000000	0.000000	0	0	0
708	80	2	2	0.000000	20.487500	12.637500	0.000000	0.000000	0	0	0
709	3	2	2	0.000000	25.666667	12.000000	0.000000	0.000000	0	0	0
710	22	1	1	0.000000	21.363636	6.045455	0.000000	0.000000	0	0	0
711	90	1	0	0.000000	1.033333	1.033333	0.000000	0.000000	0	0	0
712	48	1	2	0.000000	23.250000	11.916667	0.000000	0.000000	0	0	0
